"Id","OwnerId","IsDeleted","Name","nFORCE__Api_Value__c","nFORCE__Is_Default__c","nFORCE__Label__c","nFORCE__Order__c","nFORCE__Question__c","nFORCE__lookupKey__c","CreatedDate","CreatedById","LastModifiedDate","LastModifiedById","SystemModstamp","LastViewedDate","LastReferencedDate"
"a0eWE000005K299YAC","005al00000RVcKvAAL","false","O-002891","","false","Haiti","78.0","a0gWE000001WJ7OYAW","a2t3g000000blhZAAQ","","","","","","",""
"a0eWE000005K29AYAS","005al00000RVcKvAAL","false","O-002892","","false","Honduras","79.0","a0gWE000001WJ7OYAW","a2t3g000000blhaAAA","","","","","","",""
"a0eWE000005K29BYAS","005al00000RVcKvAAL","false","O-002893","","false","Hungary","80.0","a0gWE000001WJ7OYAW","a2t3g000000blhbAAA","","","","","","",""
"a0eWE000005K29CYAS","005al00000RVcKvAAL","false","O-002894","","false","Iceland","81.0","a0gWE000001WJ7OYAW","a2t3g000000blhcAAA","","","","","","",""
"a0eWE000005K29DYAS","005al00000RVcKvAAL","false","O-002895","","false","India","82.0","a0gWE000001WJ7OYAW","a2t3g000000blhdAAA","","","","","","",""
"a0eWE000005K29EYAS","005al00000RVcKvAAL","false","O-002896","","false","Indonesia","83.0","a0gWE000001WJ7OYAW","a2t3g000000blheAAA","","","","","","",""
"a0eWE000005K29FYAS","005al00000RVcKvAAL","false","O-002897","","false","Iran","84.0","a0gWE000001WJ7OYAW","a2t3g000000blhfAAA","","","","","","",""
"a0eWE000005K29GYAS","005al00000RVcKvAAL","false","O-002898","","false","Iraq","85.0","a0gWE000001WJ7OYAW","a2t3g000000blhgAAA","","","","","","",""
"a0eWE000005K29HYAS","005al00000RVcKvAAL","false","O-002899","","false","Israel and the Occupied Territories","86.0","a0gWE000001WJ7OYAW","a2t3g000000blhhAAA","","","","","","",""
"a0eWE000005K29IYAS","005al00000RVcKvAAL","false","O-002900","","false","Italy","87.0","a0gWE000001WJ7OYAW","a2t3g000000blhiAAA","","","","","","",""
"a0eWE000005K29JYAS","005al00000RVcKvAAL","false","O-002901","","false","Ivory Coast (Cote d'Ivoire)","88.0","a0gWE000001WJ7OYAW","a2t3g000000blhjAAA","","","","","","",""
"a0eWE000005K29KYAS","005al00000RVcKvAAL","false","O-002902","","false","Jamaica","89.0","a0gWE000001WJ7OYAW","a2t3g000000blhkAAA","","","","","","",""
"a0eWE000005K29LYAS","005al00000RVcKvAAL","false","O-002903","","false","Japan","90.0","a0gWE000001WJ7OYAW","a2t3g000000blhlAAA","","","","","","",""
"a0eWE000005K29MYAS","005al00000RVcKvAAL","false","O-002904","","false","Jordan","91.0","a0gWE000001WJ7OYAW","a2t3g000000blhmAAA","","","","","","",""
"a0eWE000005K29NYAS","005al00000RVcKvAAL","false","O-002905","","false","Kazakhstan","92.0","a0gWE000001WJ7OYAW","a2t3g000000blhnAAA","","","","","","",""
"a0eWE000005K29OYAS","005al00000RVcKvAAL","false","O-002906","","false","Kenya","93.0","a0gWE000001WJ7OYAW","a2t3g000000blhoAAA","","","","","","",""
"a0eWE000005K29PYAS","005al00000RVcKvAAL","false","O-002907","","false","Korea, Democratic Republic of (North Korea)","94.0","a0gWE000001WJ7OYAW","a2t3g000000blhpAAA","","","","","","",""
"a0eWE000005K29QYAS","005al00000RVcKvAAL","false","O-002908","","false","Korea, Republic of (South Korea)","95.0","a0gWE000001WJ7OYAW","a2t3g000000blhqAAA","","","","","","",""
"a0eWE000005K29RYAS","005al00000RVcKvAAL","false","O-002909","","false","Kosovo","96.0","a0gWE000001WJ7OYAW","a2t3g000000blhrAAA","","","","","","",""
"a0eWE000005K29SYAS","005al00000RVcKvAAL","false","O-002910","","false","Kuwait","97.0","a0gWE000001WJ7OYAW","a2t3g000000blhsAAA","","","","","","",""
"a0eWE000005K29TYAS","005al00000RVcKvAAL","false","O-002911","","false","Kyrgyz Republic (Kyrgyzstan)","98.0","a0gWE000001WJ7OYAW","a2t3g000000blhtAAA","","","","","","",""
"a0eWE000005K29UYAS","005al00000RVcKvAAL","false","O-002912","","false","Laos","99.0","a0gWE000001WJ7OYAW","a2t3g000000blhuAAA","","","","","","",""
"a0eWE000005K29VYAS","005al00000RVcKvAAL","false","O-002913","","false","Latvia","100.0","a0gWE000001WJ7OYAW","a2t3g000000blhvAAA","","","","","","",""
"a0eWE000005K29WYAS","005al00000RVcKvAAL","false","O-002914","","false","Lebanon","101.0","a0gWE000001WJ7OYAW","a2t3g000000blhwAAA","","","","","","",""
"a0eWE000005K29XYAS","005al00000RVcKvAAL","false","O-002915","","false","Lesotho","102.0","a0gWE000001WJ7OYAW","a2t3g000000blhxAAA","","","","","","",""
"a0eWE000005K29YYAS","005al00000RVcKvAAL","false","O-002916","","false","Liberia","103.0","a0gWE000001WJ7OYAW","a2t3g000000blhyAAA","","","","","","",""
"a0eWE000005K29ZYAS","005al00000RVcKvAAL","false","O-002917","","false","Libya","104.0","a0gWE000001WJ7OYAW","a2t3g000000blhzAAA","","","","","","",""
"a0eWE000005K29aYAC","005al00000RVcKvAAL","false","O-002918","","false","Liechtenstein","105.0","a0gWE000001WJ7OYAW","a2t3g000000bli0AAA","","","","","","",""
"a0eWE000005K29bYAC","005al00000RVcKvAAL","false","O-002919","","false","Lithuania","106.0","a0gWE000001WJ7OYAW","a2t3g000000bli1AAA","","","","","","",""
"a0eWE000005K29cYAC","005al00000RVcKvAAL","false","O-002920","","false","Luxembourg","107.0","a0gWE000001WJ7OYAW","a2t3g000000bli2AAA","","","","","","",""
"a0eWE000005K29dYAC","005al00000RVcKvAAL","false","O-002921","","false","Macedonia, Republic of","108.0","a0gWE000001WJ7OYAW","a2t3g000000bli3AAA","","","","","","",""
"a0eWE000005K29eYAC","005al00000RVcKvAAL","false","O-002922","","false","Madagascar","109.0","a0gWE000001WJ7OYAW","a2t3g000000bli4AAA","","","","","","",""
"a0eWE000005K29fYAC","005al00000RVcKvAAL","false","O-002923","","false","Malawi","110.0","a0gWE000001WJ7OYAW","a2t3g000000bli5AAA","","","","","","",""
"a0eWE000005K29gYAC","005al00000RVcKvAAL","false","O-002924","","false","Malaysia","111.0","a0gWE000001WJ7OYAW","a2t3g000000bli6AAA","","","","","","",""
"a0eWE000005K29hYAC","005al00000RVcKvAAL","false","O-002925","","false","Maldives","112.0","a0gWE000001WJ7OYAW","a2t3g000000bli7AAA","","","","","","",""
"a0eWE000005K29iYAC","005al00000RVcKvAAL","false","O-002926","","false","Mali","113.0","a0gWE000001WJ7OYAW","a2t3g000000bli8AAA","","","","","","",""
"a0eWE000005K29jYAC","005al00000RVcKvAAL","false","O-002927","","false","Malta","114.0","a0gWE000001WJ7OYAW","a2t3g000000bli9AAA","","","","","","",""
"a0eWE000005K29kYAC","005al00000RVcKvAAL","false","O-002928","","false","Martinique","115.0","a0gWE000001WJ7OYAW","a2t3g000000bliAAAQ","","","","","","",""
"a0eWE000005K29lYAC","005al00000RVcKvAAL","false","O-002929","","false","Mauritania","116.0","a0gWE000001WJ7OYAW","a2t3g000000bliBAAQ","","","","","","",""
"a0eWE000005K29mYAC","005al00000RVcKvAAL","false","O-002930","","false","Mauritius","117.0","a0gWE000001WJ7OYAW","a2t3g000000bliCAAQ","","","","","","",""
"a0eWE000005K29nYAC","005al00000RVcKvAAL","false","O-002931","","false","Mayotte","118.0","a0gWE000001WJ7OYAW","a2t3g000000bliDAAQ","","","","","","",""
"a0eWE000005K29oYAC","005al00000RVcKvAAL","false","O-002932","","false","Mexico","119.0","a0gWE000001WJ7OYAW","a2t3g000000bliEAAQ","","","","","","",""
"a0eWE000005K29pYAC","005al00000RVcKvAAL","false","O-002933","","false","Moldova, Republic of","120.0","a0gWE000001WJ7OYAW","a2t3g000000bliFAAQ","","","","","","",""
"a0eWE000005K29qYAC","005al00000RVcKvAAL","false","O-002934","","false","Monaco","121.0","a0gWE000001WJ7OYAW","a2t3g000000bliGAAQ","","","","","","",""
"a0eWE000005K29rYAC","005al00000RVcKvAAL","false","O-002935","","false","Mongolia","122.0","a0gWE000001WJ7OYAW","a2t3g000000bliHAAQ","","","","","","",""
"a0eWE000005K29sYAC","005al00000RVcKvAAL","false","O-002936","","false","Montenegro","123.0","a0gWE000001WJ7OYAW","a2t3g000000bliIAAQ","","","","","","",""
"a0eWE000005K29tYAC","005al00000RVcKvAAL","false","O-002937","","false","Montserrat","124.0","a0gWE000001WJ7OYAW","a2t3g000000bliJAAQ","","","","","","",""
"a0eWE000005K29uYAC","005al00000RVcKvAAL","false","O-002938","","false","Morocco","125.0","a0gWE000001WJ7OYAW","a2t3g000000bliKAAQ","","","","","","",""
"a0eWE000005K29vYAC","005al00000RVcKvAAL","false","O-002939","","false","Mozambique","126.0","a0gWE000001WJ7OYAW","a2t3g000000bliLAAQ","","","","","","",""
"a0eWE000005K29wYAC","005al00000RVcKvAAL","false","O-002940","","false","Myanmar/Burma","127.0","a0gWE000001WJ7OYAW","a2t3g000000bliMAAQ","","","","","","",""
"a0eWE000005K29xYAC","005al00000RVcKvAAL","false","O-002941","","false","Namibia","128.0","a0gWE000001WJ7OYAW","a2t3g000000bliNAAQ","","","","","","",""
"a0eWE000005K29yYAC","005al00000RVcKvAAL","false","O-002942","","false","Nepal","129.0","a0gWE000001WJ7OYAW","a2t3g000000bliOAAQ","","","","","","",""
"a0eWE000005K29zYAC","005al00000RVcKvAAL","false","O-002943","","false","New Zealand","130.0","a0gWE000001WJ7OYAW","a2t3g000000bliPAAQ","","","","","","",""
"a0eWE000005K2A0YAK","005al00000RVcKvAAL","false","O-002944","","false","Nicaragua","131.0","a0gWE000001WJ7OYAW","a2t3g000000bliQAAQ","","","","","","",""
"a0eWE000005K2A1YAK","005al00000RVcKvAAL","false","O-002945","","false","Niger","132.0","a0gWE000001WJ7OYAW","a2t3g000000bliRAAQ","","","","","","",""
"a0eWE000005K2A2YAK","005al00000RVcKvAAL","false","O-002946","","false","Nigeria","133.0","a0gWE000001WJ7OYAW","a2t3g000000bliSAAQ","","","","","","",""
"a0eWE000005K2A3YAK","005al00000RVcKvAAL","false","O-002947","","false","Norway","134.0","a0gWE000001WJ7OYAW","a2t3g000000bliTAAQ","","","","","","",""
"a0eWE000005K2A4YAK","005al00000RVcKvAAL","false","O-002948","","false","Oman","135.0","a0gWE000001WJ7OYAW","a2t3g000000bliUAAQ","","","","","","",""
"a0eWE000005K2A5YAK","005al00000RVcKvAAL","false","O-002949","","false","Pacific Islands","136.0","a0gWE000001WJ7OYAW","a2t3g000000bliVAAQ","","","","","","",""
"a0eWE000005K2A6YAK","005al00000RVcKvAAL","false","O-002950","","false","Pakistan","137.0","a0gWE000001WJ7OYAW","a2t3g000000bliWAAQ","","","","","","",""
"a0eWE000005K2A7YAK","005al00000RVcKvAAL","false","O-002951","","false","Panama","138.0","a0gWE000001WJ7OYAW","a2t3g000000bliXAAQ","","","","","","",""
"a0eWE000005K2A8YAK","005al00000RVcKvAAL","false","O-002952","","false","Papua New Guinea","139.0","a0gWE000001WJ7OYAW","a2t3g000000bliYAAQ","","","","","","",""
"a0eWE000005K2A9YAK","005al00000RVcKvAAL","false","O-002953","","false","Paraguay","140.0","a0gWE000001WJ7OYAW","a2t3g000000bliZAAQ","","","","","","",""
"a0eWE000005K2AAYA0","005al00000RVcKvAAL","false","O-002954","","false","Peru","141.0","a0gWE000001WJ7OYAW","a2t3g000000bliaAAA","","","","","","",""
"a0eWE000005K2ABYA0","005al00000RVcKvAAL","false","O-002955","","false","Philippines","142.0","a0gWE000001WJ7OYAW","a2t3g000000blibAAA","","","","","","",""
"a0eWE000005K2ACYA0","005al00000RVcKvAAL","false","O-002956","","false","Poland","143.0","a0gWE000001WJ7OYAW","a2t3g000000blicAAA","","","","","","",""
"a0eWE000005K2ADYA0","005al00000RVcKvAAL","false","O-002957","","false","Portugal","144.0","a0gWE000001WJ7OYAW","a2t3g000000blidAAA","","","","","","",""
"a0eWE000005K2AEYA0","005al00000RVcKvAAL","false","O-002958","","false","Puerto Rico","145.0","a0gWE000001WJ7OYAW","a2t3g000000blieAAA","","","","","","",""
"a0eWE000005K2AFYA0","005al00000RVcKvAAL","false","O-002959","","false","Qatar","146.0","a0gWE000001WJ7OYAW","a2t3g000000blifAAA","","","","","","",""
"a0eWE000005K2AGYA0","005al00000RVcKvAAL","false","O-002960","","false","Reunion","147.0","a0gWE000001WJ7OYAW","a2t3g000000bligAAA","","","","","","",""
"a0eWE000005K2AHYA0","005al00000RVcKvAAL","false","O-002961","","false","Romania","148.0","a0gWE000001WJ7OYAW","a2t3g000000blihAAA","","","","","","",""
"a0eWE000005K2AIYA0","005al00000RVcKvAAL","false","O-002962","","false","Russian Federation","149.0","a0gWE000001WJ7OYAW","a2t3g000000bliiAAA","","","","","","",""
"a0eWE000005K2AJYA0","005al00000RVcKvAAL","false","O-002963","","false","Rwanda","150.0","a0gWE000001WJ7OYAW","a2t3g000000blijAAA","","","","","","",""
"a0eWE000005K2AKYA0","005al00000RVcKvAAL","false","O-002964","","false","Saint Kitts and Nevis","151.0","a0gWE000001WJ7OYAW","a2t3g000000blikAAA","","","","","","",""
"a0eWE000005K2ALYA0","005al00000RVcKvAAL","false","O-002965","","false","Saint Lucia","152.0","a0gWE000001WJ7OYAW","a2t3g000000blilAAA","","","","","","",""
"a0eWE000005K2AMYA0","005al00000RVcKvAAL","false","O-002966","","false","Saint Vincent and the Grenadines","153.0","a0gWE000001WJ7OYAW","a2t3g000000blimAAA","","","","","","",""
"a0eWE000005K2ANYA0","005al00000RVcKvAAL","false","O-002967","","false","Samoa","154.0","a0gWE000001WJ7OYAW","a2t3g000000blinAAA","","","","","","",""
"a0eWE000005K2AOYA0","005al00000RVcKvAAL","false","O-002968","","false","Sao Tome and Principe","155.0","a0gWE000001WJ7OYAW","a2t3g000000blioAAA","","","","","","",""
"a0eWE000005K2APYA0","005al00000RVcKvAAL","false","O-002969","","false","Saudi Arabia","156.0","a0gWE000001WJ7OYAW","a2t3g000000blipAAA","","","","","","",""
"a0eWE000005K2AQYA0","005al00000RVcKvAAL","false","O-002970","","false","Senegal","157.0","a0gWE000001WJ7OYAW","a2t3g000000bliqAAA","","","","","","",""
"a0eWE000005K2ARYA0","005al00000RVcKvAAL","false","O-002971","","false","Serbia","158.0","a0gWE000001WJ7OYAW","a2t3g000000blirAAA","","","","","","",""
"a0eWE000005K2ASYA0","005al00000RVcKvAAL","false","O-002972","","false","Seychelles","159.0","a0gWE000001WJ7OYAW","a2t3g000000blisAAA","","","","","","",""
"a0eWE000005K2ATYA0","005al00000RVcKvAAL","false","O-002973","","false","Sierra Leone","160.0","a0gWE000001WJ7OYAW","a2t3g000000blitAAA","","","","","","",""
"a0eWE000005K2AUYA0","005al00000RVcKvAAL","false","O-002974","","false","Singapore","161.0","a0gWE000001WJ7OYAW","a2t3g000000bliuAAA","","","","","","",""
"a0eWE000005K2AVYA0","005al00000RVcKvAAL","false","O-002975","","false","Slovak Republic (Slovakia)","162.0","a0gWE000001WJ7OYAW","a2t3g000000blivAAA","","","","","","",""
"a0eWE000005K2AWYA0","005al00000RVcKvAAL","false","O-002976","","false","Slovenia","163.0","a0gWE000001WJ7OYAW","a2t3g000000bliwAAA","","","","","","",""
"a0eWE000005K2AXYA0","005al00000RVcKvAAL","false","O-002977","","false","Solomon Islands","164.0","a0gWE000001WJ7OYAW","a2t3g000000blixAAA","","","","","","",""
"a0eWE000005K2AYYA0","005al00000RVcKvAAL","false","O-002978","","false","Somalia","165.0","a0gWE000001WJ7OYAW","a2t3g000000bliyAAA","","","","","","",""
"a0eWE000005K2AZYA0","005al00000RVcKvAAL","false","O-002979","","false","South Africa","166.0","a0gWE000001WJ7OYAW","a2t3g000000blizAAA","","","","","","",""
"a0eWE000005K2AaYAK","005al00000RVcKvAAL","false","O-002980","","false","South Sudan","167.0","a0gWE000001WJ7OYAW","a2t3g000000blj0AAA","","","","","","",""
"a0eWE000005K2AbYAK","005al00000RVcKvAAL","false","O-002981","","false","Spain","168.0","a0gWE000001WJ7OYAW","a2t3g000000blj1AAA","","","","","","",""
"a0eWE000005K2AcYAK","005al00000RVcKvAAL","false","O-002982","","false","Sri Lanka","169.0","a0gWE000001WJ7OYAW","a2t3g000000blj2AAA","","","","","","",""
"a0eWE000005K2AdYAK","005al00000RVcKvAAL","false","O-002983","","false","Sudan","170.0","a0gWE000001WJ7OYAW","a2t3g000000blj3AAA","","","","","","",""
"a0eWE000005K2AeYAK","005al00000RVcKvAAL","false","O-002984","","false","Suriname","171.0","a0gWE000001WJ7OYAW","a2t3g000000blj4AAA","","","","","","",""
"a0eWE000005K2AfYAK","005al00000RVcKvAAL","false","O-002985","","false","Swaziland","172.0","a0gWE000001WJ7OYAW","a2t3g000000blj5AAA","","","","","","",""
"a0eWE000005K2AgYAK","005al00000RVcKvAAL","false","O-002986","","false","Sweden","173.0","a0gWE000001WJ7OYAW","a2t3g000000blj6AAA","","","","","","",""
"a0eWE000005K2AhYAK","005al00000RVcKvAAL","false","O-002987","","false","Switzerland","174.0","a0gWE000001WJ7OYAW","a2t3g000000blj7AAA","","","","","","",""
"a0eWE000005K2AiYAK","005al00000RVcKvAAL","false","O-002988","","false","Syria","175.0","a0gWE000001WJ7OYAW","a2t3g000000blj8AAA","","","","","","",""
"a0eWE000005K2AjYAK","005al00000RVcKvAAL","false","O-002989","","false","Tajikistan","176.0","a0gWE000001WJ7OYAW","a2t3g000000blj9AAA","","","","","","",""
"a0eWE000005K2AkYAK","005al00000RVcKvAAL","false","O-002990","","false","Tanzania","177.0","a0gWE000001WJ7OYAW","a2t3g000000bljAAAQ","","","","","","",""
"a0eWE000005K2AlYAK","005al00000RVcKvAAL","false","O-002991","","false","Thailand","178.0","a0gWE000001WJ7OYAW","a2t3g000000bljBAAQ","","","","","","",""
"a0eWE000005K2AmYAK","005al00000RVcKvAAL","false","O-002992","","false","Netherlands","179.0","a0gWE000001WJ7OYAW","a2t3g000000bljCAAQ","","","","","","",""
"a0eWE000005K2AnYAK","005al00000RVcKvAAL","false","O-002993","","false","Timor Leste","180.0","a0gWE000001WJ7OYAW","a2t3g000000bljDAAQ","","","","","","",""
"a0eWE000005K2AoYAK","005al00000RVcKvAAL","false","O-002994","","false","Togo","181.0","a0gWE000001WJ7OYAW","a2t3g000000bljEAAQ","","","","","","",""
"a0eWE000005K2ApYAK","005al00000RVcKvAAL","false","O-002995","","false","Trinidad & Tobago","182.0","a0gWE000001WJ7OYAW","a2t3g000000bljFAAQ","","","","","","",""
"a0eWE000005K2AqYAK","005al00000RVcKvAAL","false","O-002996","","false","Tunisia","183.0","a0gWE000001WJ7OYAW","a2t3g000000bljGAAQ","","","","","","",""
"a0eWE000005K2ArYAK","005al00000RVcKvAAL","false","O-002997","","false","Turkey","184.0","a0gWE000001WJ7OYAW","a2t3g000000bljHAAQ","","","","","","",""
"a0eWE000005K2AsYAK","005al00000RVcKvAAL","false","O-002998","","false","Turkmenistan","185.0","a0gWE000001WJ7OYAW","a2t3g000000bljIAAQ","","","","","","",""
"a0eWE000005K2AtYAK","005al00000RVcKvAAL","false","O-002999","","false","Turks & Caicos Islands","186.0","a0gWE000001WJ7OYAW","a2t3g000000bljJAAQ","","","","","","",""
"a0eWE000005K2AuYAK","005al00000RVcKvAAL","false","O-003000","","false","Uganda","187.0","a0gWE000001WJ7OYAW","a2t3g000000bljKAAQ","","","","","","",""
"a0eWE000005K2AvYAK","005al00000RVcKvAAL","false","O-003001","","false","Ukraine","188.0","a0gWE000001WJ7OYAW","a2t3g000000bljLAAQ","","","","","","",""
"a0eWE000005K2AwYAK","005al00000RVcKvAAL","false","O-003002","","false","United Arab Emirates","189.0","a0gWE000001WJ7OYAW","a2t3g000000bljMAAQ","","","","","","",""
"a0eWE000005K2AxYAK","005al00000RVcKvAAL","false","O-003003","","false","United States of America (USA)","190.0","a0gWE000001WJ7OYAW","a2t3g000000bljNAAQ","","","","","","",""
"a0eWE000005K2AyYAK","005al00000RVcKvAAL","false","O-003004","","false","Uruguay","191.0","a0gWE000001WJ7OYAW","a2t3g000000bljOAAQ","","","","","","",""
"a0eWE000005K2AzYAK","005al00000RVcKvAAL","false","O-003005","","false","Uzbekistan","192.0","a0gWE000001WJ7OYAW","a2t3g000000bljPAAQ","","","","","","",""
"a0eWE000005K2B0YAK","005al00000RVcKvAAL","false","O-003006","","false","Venezuela","193.0","a0gWE000001WJ7OYAW","a2t3g000000bljQAAQ","","","","","","",""
"a0eWE000005K2B1YAK","005al00000RVcKvAAL","false","O-003007","","false","Vietnam","194.0","a0gWE000001WJ7OYAW","a2t3g000000bljRAAQ","","","","","","",""
"a0eWE000005K2B2YAK","005al00000RVcKvAAL","false","O-003008","","false","Virgin Islands (UK)","195.0","a0gWE000001WJ7OYAW","a2t3g000000bljSAAQ","","","","","","",""
"a0eWE000005K2B3YAK","005al00000RVcKvAAL","false","O-003009","","false","Virgin Islands (US)","196.0","a0gWE000001WJ7OYAW","a2t3g000000bljTAAQ","","","","","","",""
"a0eWE000005K2B4YAK","005al00000RVcKvAAL","false","O-003010","","false","Yemen","197.0","a0gWE000001WJ7OYAW","a2t3g000000bljUAAQ","","","","","","",""
"a0eWE000005K2B5YAK","005al00000RVcKvAAL","false","O-003011","","false","Zambia","198.0","a0gWE000001WJ7OYAW","a2t3g000000bljVAAQ","","","","","","",""
"a0eWE000005K2B6YAK","005al00000RVcKvAAL","false","O-003012","","false","Zimbabwe","199.0","a0gWE000001WJ7OYAW","a2t3g000000bljWAAQ","","","","","","",""
"a0eWE000005K2B7YAK","005al00000RVcKvAAL","false","O-003013","","false","Afghanistan","1.0","a0gWE000001WJ7tYAG","a2t3g000000bljXAAQ","","","","","","",""
"a0eWE000005K2B8YAK","005al00000RVcKvAAL","false","O-003014","","false","Albania","2.0","a0gWE000001WJ7tYAG","a2t3g000000bljYAAQ","","","","","","",""
"a0eWE000005K2B9YAK","005al00000RVcKvAAL","false","O-003015","","false","Algeria","3.0","a0gWE000001WJ7tYAG","a2t3g000000bljZAAQ","","","","","","",""
"a0eWE000005K2BAYA0","005al00000RVcKvAAL","false","O-003016","","false","Andorra","4.0","a0gWE000001WJ7tYAG","a2t3g000000bljaAAA","","","","","","",""
"a0eWE000005K2BBYA0","005al00000RVcKvAAL","false","O-003017","","false","Angola","5.0","a0gWE000001WJ7tYAG","a2t3g000000bljbAAA","","","","","","",""
"a0eWE000005K2BCYA0","005al00000RVcKvAAL","false","O-003018","","false","Anguilla","6.0","a0gWE000001WJ7tYAG","a2t3g000000bljcAAA","","","","","","",""
"a0eWE000005K2BDYA0","005al00000RVcKvAAL","false","O-003019","","false","Antigua & Barbuda","7.0","a0gWE000001WJ7tYAG","a2t3g000000bljdAAA","","","","","","",""
"a0eWE000005K2BEYA0","005al00000RVcKvAAL","false","O-003020","","false","Argentina","8.0","a0gWE000001WJ7tYAG","a2t3g000000bljeAAA","","","","","","",""
"a0eWE000005K2BFYA0","005al00000RVcKvAAL","false","O-003021","","false","Armenia","9.0","a0gWE000001WJ7tYAG","a2t3g000000bljfAAA","","","","","","",""
