"Id","IsDeleted","Name","OwnerId","nFORCE__Address_Part__c","nFORCE__Alternate_Label__c","nFORCE__Autocomplete_Attribute_Value__c","nFORCE__Conditional_Display_Criteria__c","nFORCE__Default_Value__c","nFORCE__Defined_Picklist_Values__c","nFORCE__Field_Hint__c","nFORCE__Field_Name__c","nFORCE__Filter_Criteria__c","nFORCE__Filter_Display_Name__c","nFORCE__Format_Description__c","nFORCE__Format_Enabled__c","nFORCE__Format_Expression__c","nFORCE__Format_Message__c","nFORCE__Is_Active__c","nFORCE__Is_Conditional_Lookup__c","nFORCE__Is_Editable__c","nFORCE__Is_Filter_Active__c","nFORCE__Is_Header__c","nFORCE__Is_Hidden__c","nFORCE__Is_Important__c","nFORCE__Is_Read_Only__c","nFORCE__Is_Required__c","nFORCE__Output_Expression__c","nFORCE__Route__c","nFORCE__SLDS_Column_Size__c","nFORCE__Screen_Section__c","nFORCE__Tooltip_Contents__c","nFORCE__Tooltip_Enabled__c","nFORCE__Tooltip_Text__c","nFORCE__lookupKey__c","nFORCE__sObject_Name__c"
"a0SWD000001lzro2AA","false","FC-002083","005al00000RVcKvAAL","","City","","","","","","BillingCity","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDloYAG","","","","false","","42136983569324498","Account"
"a0SWD000001lzrp2AA","false","FC-002084","005al00000RVcKvAAL","","Is this Owner also the Controlling Individual?","","","","","","Controlling_Individual__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkeYAG","","","","false","","42138236032989596","Beneficial_Owner__c"
"a0SWD000001lzrq2AA","false","FC-002085","005al00000RVcKvAAL","","","","","","","","LLC_BI__Controlling_Individual__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkLYAW","","","A controlling individual for beneficial ownership purposes is a single individual with significant responsibility to control, manage or direct the business. Examples include an executive officer or senior manager (Chief Executive Officer, Chief Financial Officer, Chief Operating Officer, President), or any other individual who regularly performs similar functions. One controlling individual must be identified for each legal entity customer.","true","What is this?","42140502656120424","LLC_BI__Connection__c"
"a0SWD000001lzrr2AA","false","FC-002086","005al00000RVcKvAAL","","","","","","","","cs_Type_of_Account_ACH_Int__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkRYAW","2.0","","","false","","42144555292645515","LLC_BI__Deposit__c"
"a0SWD000001lzrs2AA","false","FC-002087","005al00000RVcKvAAL","","Business Type","","","","Association|Corporation|Limited Liability Company|Limited Partnership|Municipality|Partnership|Sole Proprietorship - Business","","Type","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDloYAG","","","","false","","42147191808062575","Account"
"a0SWD000001lzrt2AA","false","FC-002088","005al00000RVcKvAAL","","","","","","","","LLC_BI__Borrower_Type__c","","","","false","","","false","false","false","false","false","false","false","true","false","","","","a0qWD00000GSgSlYAL","","false","","42149372608275315","LLC_BI__Legal_Entities__c"
"a0SWD000001lzru2AA","false","FC-002089","005al00000RVcKvAAL","","","","","","","","cm_State_ID_Number__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkLYAW","2.0","","","false","","42177070578822259","Contact"
"a0SWD000001lzrv2AA","false","FC-002090","005al00000RVcKvAAL","","State","","","","","","MailingState","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDmwYAG","2.0","","","false","","42181666029076792","Contact"
"a0SWD000001lzrw2AA","false","FC-002091","005al00000RVcKvAAL","","","","","","","","LLC_BI__Identity_Verification_Status__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWD000003RDl6YAG","","","","false","","42184388780093697","Contact"
"a0SWD000001lzrx2AA","false","FC-002092","005al00000RVcKvAAL","","Social Security Number (SSN)","","","","","XXXXXXXXX","LLC_BI__SS__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkLYAW","1.0","","As a federally regulated bank, we are required to know our customers. We use your SSN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","42191598381727929","Contact"
"a0SWD000001lzry2AA","false","FC-002093","005al00000RVcKvAAL","","ZIP","","","","","","BillingPostalCode","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDloYAG","2.0","","","false","","42201073979871220","Account"
"a0SWD000001lzrz2AA","false","FC-002094","005al00000RVcKvAAL","","","","","","","","cm_Driver_License_Expiration_Date__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDmnYAG","2.0","","","false","","42202255482498615","Contact"
"a0SWD000001lzs02AA","false","FC-002095","005al00000RVcKvAAL","","","","","","","","cm_Driver_License_Expiration_Date__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkLYAW","2.0","","","false","","42206042231930577","Contact"
"a0SWD000001lzs12AA","false","FC-002096","005al00000RVcKvAAL","","Routing Number","","","","","","cs_Routing_Number_ACH_Int__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkRYAW","2.0","","","false","","42206524088934928","LLC_BI__Deposit__c"
"a0SWD000001lzs22AA","false","FC-002097","005al00000RVcKvAAL","","","","","","","","cm_Passport_Issue_Date__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDmnYAG","2.0","","","false","","42208538493111824","Contact"
"a0SWD000001lzs32AA","false","FC-002098","005al00000RVcKvAAL","","","","","a1f5f0000010ARDAA2","","","LLC_BI__Connection_Role__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWD000003RDmNYAW","","","","false","","42222975162292231","LLC_BI__Connection__c"
"a0SWD000001lzs42AA","false","FC-002099","005al00000RVcKvAAL","","","","","","","","cm_Zip_Code__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkeYAG","3.0","","","false","","42228402375687504","Beneficial_Owner__c"
"a0SWD000001lzs52AA","false","FC-002100","005al00000RVcKvAAL","","","","","","","","FirstName","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkLYAW","2.0","","","false","","42234958214003224","Contact"
"a0SWD000001lzs62AA","false","FC-002101","005al00000RVcKvAAL","","","","","Customer Reported","","","LLC_BI__Income_Source__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWD000003RDlOYAW","","","","false","","42239470709420655","LLC_BI__Income__c"
"a0SWD000001lzs72AA","false","FC-002102","005al00000RVcKvAAL","","","","","","","","Funding_Amount__c","","","","false","","","false","false","false","false","false","true","false","false","true","","a0mWD000003RDkpYAG","","","","false","","42239523133211357","LLC_BI__Funding_Method__c"
"a0SWD000001lzs82AA","false","FC-002103","005al00000RVcKvAAL","","","","","","","","LLC_BI__Employer_Name__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWD000003RDl6YAG","","","","false","","42245395821819791","Contact"
"a0SWD000001lzs92AA","false","FC-002104","005al00000RVcKvAAL","","Mailing Address","","","","","","Mailing_Address_nCino__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkFYAW","","","","false","","42251603129897215","Contact"
"a0SWD000001lzsA2AQ","false","FC-002105","005al00000RVcKvAAL","","","","","","","","cm_State_ID_Issue_Date__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDmnYAG","2.0","","","false","","42251919564522158","Contact"
"a0SWD000001lzsB2AQ","false","FC-002106","005al00000RVcKvAAL","","Business Type","","","","","","Legal_Entity_Type_cm__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDloYAG","","","","false","","42254936313755270","Account"
"a0SWD000001lzsC2AQ","false","FC-002107","005al00000RVcKvAAL","","Social Security Number (SSN)","","","","","XXXXXXXXX. Click here to view data -->","LLC_BI__SS__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkLYAW","1.0","","As a federally regulated bank, we are required to know our customers. We use your SSN to pull your credit bureau data, which allows us to process your application.","true","Why do we need this?","42277839849495506","Contact"
"a0SWD000001lzsD2AQ","false","FC-002108","005al00000RVcKvAAL","","Mailing City","","","","","","Mailing_City_nCino__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDlBYAW","","","","false","","42279708347184093","Contact"
"a0SWD000001lzsE2AQ","false","FC-002109","005al00000RVcKvAAL","","","","","","","","cm_State_ID_Number__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDmnYAG","2.0","","","false","","42284242043645238","Contact"
"a0SWD000001lzsF2AQ","false","FC-002110","005al00000RVcKvAAL","","","","","","","","cm_Driver_License_Number__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDmnYAG","2.0","","","false","","42297774907060956","Contact"
"a0SWD000001lzsG2AQ","false","FC-002111","005al00000RVcKvAAL","","","","","{{Contact}}","","","LLC_BI__Contact__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWD000003RDluYAG","","","","false","","42314900309815840","LLC_BI__Debt__c"
"a0SWD000001lzsH2AQ","false","FC-002112","005al00000RVcKvAAL","","","","","","","","LLC_BI__Employer_Name__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWD000003RDlBYAW","","","","false","","42318087916159094","Contact"
"a0SWD000001lzsI2AQ","false","FC-002113","005al00000RVcKvAAL","","","","","","","","cm_Is_Existing_Customer__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWD000003RDl6YAG","","","","false","","42328191212231937","Contact"
"a0SWD000001lzsJ2AQ","false","FC-002114","005al00000RVcKvAAL","","Account Number","","","","","Click the icon to the right to view data","cs_Account_Number_ACH_Int__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkRYAW","2.0","","","false","","42344525828240534","LLC_BI__Deposit__c"
"a0SWD000001lzsK2AQ","false","FC-002115","005al00000RVcKvAAL","","Doing Business As","","","","","","LLC_BI__Doing_Business_As__r.Name","","","","false","","","false","false","false","false","false","false","false","false","false","","","","a0qWD00000GSgUUYA1","","false","","42351442277867026","LLC_BI__Legal_Entities__c"
"a0SWD000001lzsL2AQ","false","FC-002116","005al00000RVcKvAAL","","I Verify that the email address entered is associated with the co-owner listed and is only accessible to them","","","","","","Co_Applicant_Email_Address_Only_Associat__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDlyYAG","1.0","","","false","","42366800283770645","Contact"
"a0SWD000001lzsM2AQ","false","FC-002117","005al00000RVcKvAAL","","","","","","","","LLC_BI__Ownership_Percentage__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkoYAG","","","Ownership Percentage must add up to 100%.","true","","42373678610170349","LLC_BI__Beneficiary__c"
"a0SWD000001lzsN2AQ","false","FC-002118","005al00000RVcKvAAL","","","","","","","","LLC_BI__Identity_Verification_Status__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWD000003RDlBYAW","","","","false","","42385078677671405","Contact"
"a0SWD000001lzsO2AQ","false","FC-002119","005al00000RVcKvAAL","","","","","","","","cm_Driver_License_Number__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkLYAW","2.0","","","false","","42390459134943312","Contact"
"a0SWD000001lzsP2AQ","false","FC-002120","005al00000RVcKvAAL","","Routing Number","","","","","","Routing_Number_text__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkpYAG","","","","false","","42392429195940475","LLC_BI__Funding_Method__c"
"a0SWD000001lzsQ2AQ","false","FC-002121","005al00000RVcKvAAL","","","","","Rent- Reported via Online App","","","LLC_BI__Debt_Type__c","","","","false","","","false","false","false","false","false","true","false","false","false","","a0mWD000003RDluYAG","","","","false","","42395214038411294","LLC_BI__Debt__c"
"a0SWD000001lzsR2AQ","false","FC-002122","005al00000RVcKvAAL","","","","","","","","Passport_ID_Country_cm__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkFYAW","2.0","","","false","","42409676954608934","Contact"
"a0SWD000001lzsS2AQ","false","FC-002123","005al00000RVcKvAAL","","% of Ownership","","","","","","LLC_BI__Ownership_Percent__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkLYAW","","","","false","","42426868571529296","LLC_BI__Connection__c"
"a0SWD000001lzsT2AQ","false","FC-002124","005al00000RVcKvAAL","","Mailing Street Address","","","","","","Mailing_Address_nCino__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDlBYAW","","","","false","","42428709304360074","Contact"
"a0SWD000001lzsU2AQ","false","FC-002125","005al00000RVcKvAAL","","","","","","","","cm_Passport_Number__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDmnYAG","2.0","","","false","","42430945410084737","Contact"
"a0SWD000001lzsV2AQ","false","FC-002126","005al00000RVcKvAAL","","Is your mailing address the same as your physical address?","","","","","","cm_Mailing_Same_as_Physical__c","","","","false","","","false","false","false","false","false","false","false","false","false","","a0mWD000003RDkFYAW","","","","false","","42455187157012873","Contact"
